met_file,case_dir,case_type,parameter,value,section,title,statistic%,EAB,LPZ
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_15p0,sensitivity,stack_height,15.0,overall_site,8-24 Hr  Avg. X/Qs  ,5.0,0.00021481425210367888,4.964389154338278e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_15p0,sensitivity,stack_height,15.0,overall_site,8-24 Hr  Avg. X/Qs  ,50.0,5.328106271917932e-05,1.0292591468896717e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_15p0,sensitivity,stack_height,15.0,overall_site,1-4 Day  Avg. X/Qs  ,0.5,0.0003220230573788285,5.256224176264368e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_15p0,sensitivity,stack_height,15.0,overall_site,1-4 Day  Avg. X/Qs  ,5.0,0.00014751989510841668,2.6024152248282917e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_15p0,sensitivity,stack_height,15.0,overall_site,1-4 Day  Avg. X/Qs  ,50.0,3.4596032492117956e-05,6.595096692763036e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_15p0,sensitivity,stack_height,15.0,overall_site,4-30 Day Avg. X/Qs  ,0.5,0.0002125941391568631,2.8618595024454407e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_15p0,sensitivity,stack_height,15.0,overall_site,4-30 Day Avg. X/Qs  ,5.0,0.00012371577031444758,1.919886562973261e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_15p0,sensitivity,stack_height,15.0,overall_site,4-30 Day Avg. X/Qs  ,50.0,3.0456129024969414e-05,5.466071343107615e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_15p0,sensitivity,stack_height,15.0,overall_site,Annual   Avg. X/Qs  ,,4.67198060505325e-06,8.238923783210339e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,max_sector,0-2 Hr   Avg. X/Qs  ,0.5,0.0002145616599591449,5.8570585679262877e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,max_sector,0-2 Hr   Avg. X/Qs  ,5.0,5.8668309065978974e-05,1.8147153241443448e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,max_sector,0-2 Hr   Avg. X/Qs  ,50.0,9.999999974752427e-07,9.999999974752427e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,max_sector,0-8 Hr   Avg. X/Qs  ,0.5,9.104506170842797e-05,3.1446626962861046e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,max_sector,0-8 Hr   Avg. X/Qs  ,5.0,3.474811092019081e-05,1.1941499906242825e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,max_sector,0-8 Hr   Avg. X/Qs  ,50.0,9.999999974752427e-07,9.999999974752427e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,max_sector,8-24 Hr  Avg. X/Qs  ,0.5,8.111619536066428e-05,2.4045988539000973e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,max_sector,8-24 Hr  Avg. X/Qs  ,5.0,1.943584720720537e-05,6.448952262871899e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,max_sector,8-24 Hr  Avg. X/Qs  ,50.0,3.0899850571586285e-06,9.999999974752427e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,max_sector,1-4 Day  Avg. X/Qs  ,0.5,5.721488923882134e-05,1.2158207937318366e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,max_sector,1-4 Day  Avg. X/Qs  ,5.0,8.770825843384955e-06,2.1746186575910542e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,max_sector,1-4 Day  Avg. X/Qs  ,50.0,2.729821062530391e-06,9.999999974752427e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,max_sector,4-30 Day Avg. X/Qs  ,0.5,2.7160942408954725e-05,4.227417321089888e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,max_sector,4-30 Day Avg. X/Qs  ,5.0,6.991206646489445e-06,1.5654727576475125e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,max_sector,4-30 Day Avg. X/Qs  ,50.0,2.4670307539054193e-06,9.999999974752427e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,max_sector,Annual   Avg. X/Qs  ,,3.104509687545942e-06,6.686641995656828e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,overall_site,0-2 Hr   Avg. X/Qs  ,0.5,0.0009080530726350844,0.0002156505943275988
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,overall_site,0-2 Hr   Avg. X/Qs  ,5.0,0.00021180530893616378,6.420709541998804e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,overall_site,0-2 Hr   Avg. X/Qs  ,50.0,4.733579044113867e-05,1.0273537554894574e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,overall_site,0-8 Hr   Avg. X/Qs  ,0.5,0.0006567856762558222,0.0001810535613913089
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,overall_site,0-8 Hr   Avg. X/Qs  ,5.0,0.0001979899243451655,5.98950864514336e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,overall_site,0-8 Hr   Avg. X/Qs  ,50.0,5.060594776296057e-05,1.2341472938715015e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,overall_site,8-24 Hr  Avg. X/Qs  ,0.5,0.0004686559841502458,0.00010472310532350093
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,overall_site,8-24 Hr  Avg. X/Qs  ,5.0,0.0001443834917154163,3.746014044736512e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,overall_site,8-24 Hr  Avg. X/Qs  ,50.0,3.392303915461525e-05,8.349809831997845e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,overall_site,1-4 Day  Avg. X/Qs  ,0.5,0.0002582402667030692,4.607361552189104e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,overall_site,1-4 Day  Avg. X/Qs  ,5.0,0.0001067803823389113,2.208038858952932e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,overall_site,1-4 Day  Avg. X/Qs  ,50.0,2.2300129785435274e-05,5.2245991355448496e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,overall_site,4-30 Day Avg. X/Qs  ,0.5,0.00016879659960977733,2.6752955818665214e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,overall_site,4-30 Day Avg. X/Qs  ,5.0,9.066698839887977e-05,1.698757114354521e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,overall_site,4-30 Day Avg. X/Qs  ,50.0,1.980212255148217e-05,4.37806829722831e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_20p0,sensitivity,stack_height,20.0,overall_site,Annual   Avg. X/Qs  ,,3.104509687545942e-06,6.686641995656828e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,max_sector,0-2 Hr   Avg. X/Qs  ,0.5,0.0001336575805908069,4.612702105077915e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,max_sector,0-2 Hr   Avg. X/Qs  ,5.0,3.571264096535742e-05,1.502355735283345e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,max_sector,0-2 Hr   Avg. X/Qs  ,50.0,9.999999974752427e-07,1.0000000116860974e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,max_sector,0-8 Hr   Avg. X/Qs  ,0.5,6.671455776086077e-05,2.2664569769403897e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,max_sector,0-8 Hr   Avg. X/Qs  ,5.0,2.2098374756751582e-05,8.828871614241507e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,max_sector,0-8 Hr   Avg. X/Qs  ,50.0,9.999999974752427e-07,1.0000000116860974e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,max_sector,8-24 Hr  Avg. X/Qs  ,0.5,5.17280277563259e-05,1.6796568161225878e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,max_sector,8-24 Hr  Avg. X/Qs  ,5.0,1.2920893823320512e-05,4.842538601224078e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,max_sector,8-24 Hr  Avg. X/Qs  ,50.0,2.0425695765879937e-06,5.603230874839937e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,max_sector,1-4 Day  Avg. X/Qs  ,0.5,4.4262218580115587e-05,1.050729497364955e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,max_sector,1-4 Day  Avg. X/Qs  ,5.0,6.081835181248607e-06,1.6891048062461778e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,max_sector,1-4 Day  Avg. X/Qs  ,50.0,1.7749567859937088e-06,5.134031084708113e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,max_sector,4-30 Day Avg. X/Qs  ,0.5,2.1344194465200417e-05,4.034620815218659e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,max_sector,4-30 Day Avg. X/Qs  ,5.0,5.020908247388434e-06,1.3495620123649132e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,max_sector,4-30 Day Avg. X/Qs  ,50.0,1.6088608845166164e-06,4.657386512008088e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,max_sector,Annual   Avg. X/Qs  ,,2.1103760445839725e-06,5.508094886863546e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,overall_site,0-2 Hr   Avg. X/Qs  ,0.5,0.0007712766528129578,0.00016869163664523512
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,overall_site,0-2 Hr   Avg. X/Qs  ,5.0,0.00013227878662291914,4.833274579141289e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,overall_site,0-2 Hr   Avg. X/Qs  ,50.0,3.103604103671387e-05,8.948380127549171e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,overall_site,0-8 Hr   Avg. X/Qs  ,0.5,0.0004975118790753186,0.00014760563499294221
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,overall_site,0-8 Hr   Avg. X/Qs  ,5.0,0.00013716115790884942,4.488983176997863e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,overall_site,0-8 Hr   Avg. X/Qs  ,50.0,3.3433570933993906e-05,1.025199526338838e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_height_25p0,sensitivity,stack_height,25.0,overall_site,8-24 Hr  Avg. X/Qs  ,0.5,0.00036556270788423717,8.73739700182341e-05
